"Col0","pAc","smiles","SlogP","SMR","LabuteASA","TPSA","AMW","ExactMW","NumLipinskiHBA","NumLipinskiHBD","NumRotatableBonds","NumHBD","NumHBA","NumAmideBonds","NumHeteroAtoms","NumHeavyAtoms","NumAtoms","NumStereocenters","NumUnspecifiedStereocenters","NumRings","NumAromaticRings","NumSaturatedRings","NumAliphaticRings","NumAromaticHeterocycles","NumSaturatedHeterocycles","NumAliphaticHeterocycles","NumAromaticCarbocycles","NumSaturatedCarbocycles","NumAliphaticCarbocycles","FractionCSP3","Chi0v","Chi1v","Chi2v","Chi3v","Chi4v","Chi1n","Chi2n","Chi3n","Chi4n","HallKierAlpha","kappa1","kappa2","kappa3","slogp_VSA1","slogp_VSA2","slogp_VSA3","slogp_VSA4","slogp_VSA5","slogp_VSA6","slogp_VSA7","slogp_VSA8","slogp_VSA10","slogp_VSA11","slogp_VSA12","smr_VSA1","smr_VSA3","smr_VSA4","smr_VSA5","smr_VSA6","smr_VSA7","smr_VSA9","smr_VSA10","peoe_VSA1","peoe_VSA2","peoe_VSA3","peoe_VSA4","peoe_VSA5","peoe_VSA6","peoe_VSA7","peoe_VSA8","peoe_VSA9","peoe_VSA10","peoe_VSA11","peoe_VSA12","peoe_VSA13","peoe_VSA14","MQN1","MQN2","MQN3","MQN4","MQN5","MQN6","MQN8","MQN9","MQN10","MQN11","MQN12","MQN13","MQN14","MQN16","MQN17","MQN19","MQN20","MQN21","MQN22","MQN23","MQN24","MQN25","MQN26","MQN27","MQN28","MQN29","MQN30","MQN31","MQN32","MQN33","MQN34","MQN35","MQN36","MQN37","MQN41","MQN42"
120,5.13,"CC1=C(SC(=N1)NC(=O)N2CCC[C@H]2C(=O)N)C3=CSC(=N3)C4=CC=CC=C4F",3.862720000000002,111.2941,173.95254383542596,101.21000000000001,431.5180000000001,431.088595036,7,3,4,2,6,3,10,29,47,1,0,4,3,1,1,2,1,1,1,0,0,0.2631578947368421,17.148363811107032,10.685539223194231,8.492413013224064,6.664578530638027,5.121520348826431,8.989389831011607,6.635239394603265,4.693634396071951,3.2927907234656995,-2.849999999999999,19.465723662725186,7.877903551302487,3.8523920873976154,11.050456081168516,39.39275824949501,4.794537184071822,12.740958040736519,18.53557124070048,29.645531044312353,0.0,21.142150377099522,14.316510711585975,0.0,22.673571755869474,13.979489415818463,14.867866772744893,5.733667477162185,25.807221274690605,11.861545009918906,41.15667988020671,21.142150377099522,39.743424477398385,10.633577208012664,10.111325788078153,19.152909273641058,0.0,11.336785877934737,23.469520014857956,31.898114582465862,17.488270668075486,16.26500318339822,16.86668536704662,5.131558479839333,5.907179729351506,0.0,6.031114512338072,19,1,0,0,0,2,2,3,2,0,29,9,2,13,8,4,9,7,3,2,0,0,5,1,2,0,12,9,0,0,0,3,1,0,0,0
121,5.13,"C1OC2=C(O1)C=C(C=C2)C3=C4C(=NC=NC4=NN3)N",1.3307999999999993,67.6551,106.93281190644859,98.94,255.237,255.075624528,7,3,1,2,6,0,7,19,28,0,0,4,3,0,1,2,0,1,1,0,0,0.08333333333333333,9.751995494562278,5.6731325364551255,4.124163457038072,3.0414392078457504,2.1397357605919103,5.6731325364551255,4.124163457038072,3.0414392078457504,2.1397357605919103,-2.8300000000000005,10.125977445849383,3.5797477355739384,1.4118645486282309,15.207393384762284,26.95826296459632,0.0,0.0,0.0,24.52642128014937,0.0,22.29078092177798,5.817862777835028,11.49902366656781,0.0,9.473725907600098,20.16532065849649,0.0,0.0,12.526609783262012,24.52642128014937,22.75640315311327,16.85126421306755,15.207393384762284,5.098681808301038,9.967957041894417,5.098681808301038,0.0,0.0,18.19910120538483,5.563451491696996,11.080152209313257,12.14518285259957,17.14620088733554,6.792942306099827,0.0,0.0,12,0,0,0,0,0,1,4,0,2,19,2,0,12,8,1,9,7,3,2,0,0,1,0,0,0,11,7,0,0,0,2,2,0,4,2
122,5.14,"CCNC(=O)NC1=CC=C(C=C1)C2=NC3=C(C(=N2)N4CCCOCC4)N(C=N3)C",2.3984000000000005,112.08440000000006,168.66151095075574,97.2,395.46700000000027,395.20697304000004,9,2,4,2,7,2,9,29,54,0,0,4,3,1,1,2,1,1,1,0,0,0.4,16.681956591494938,9.824816282525106,6.913287105699434,4.813229675391791,3.3819694630869486,9.824816282525106,6.913287105699434,4.813229675391791,3.3819694630869486,-3.2,19.13101851851852,8.43888888888889,4.140501792114696,15.53348693886314,58.398182869734605,11.78453493647724,0.0,13.344558822616634,30.59278834861098,0.0,22.551733928080914,16.299786236590414,0.0,0.0,9.53140013787187,24.835823814639312,7.04767198267719,13.344558822616634,43.06473148162037,30.59278834861098,11.387855989696924,28.70024150324065,24.837449540454546,0.0,19.746472746913447,0.0,0.0,0.0,37.61002709646307,44.53966093130839,12.934202039277459,5.516700717616262,17.289444496602684,0.0,0.0,6.031114512338072,20,0,0,0,0,0,2,5,1,1,29,8,1,15,8,4,11,9,2,2,0,0,3,3,1,0,14,8,0,0,0,1,2,1,2,1
124,5.17,"C1=CSC(=C1)CC2=NC(=NO2)C3=NON=C3N",1.3540999999999992,59.12739999999999,99.21210698269351,103.86,249.255,249.032045464,7,2,3,1,8,0,8,17,24,0,0,3,3,0,0,3,0,0,0,0,0,0.1111111111111111,9.3466036922642,5.640483625412176,4.298179348874902,2.9757422102530664,2.031529320830371,4.7608308141572815,3.265934166513149,2.0993548455614555,1.335658554437239,-2.22,9.96756224064916,3.980038055599371,1.893354833675984,5.733667477162185,20.453968292323545,6.4208216229260096,0.0,10.767871115727209,26.66493078125583,0.0,11.518332492848387,5.817862777835028,0.0,11.336785877934737,9.152133873866697,20.453968292323545,0.0,6.4208216229260096,5.733667477162185,28.280668023116345,11.518332492848387,17.154648655769765,10.256762414135533,0.0,4.629038936893349,4.9839785209472085,11.336785877934737,11.223030325587056,21.759756353178414,4.8771471937013,6.4208216229260096,0.0,11.51179077268349,11.715128420025835,0.0,0.0,9,0,0,0,0,1,1,4,0,2,17,4,0,8,7,3,9,7,2,1,0,0,1,1,0,0,10,5,0,0,0,3,0,0,0,0
125,5.17,"CN1C2=C(C=C(C=C2)C3=CC=CC=C3)N=C1CC4=NC(=O)C=C(N4)N5CCOCC5",2.7510000000000003,116.84570000000004,173.52405444641383,76.04,401.47000000000025,401.18517497600004,7,1,4,1,6,0,7,30,53,0,0,5,4,1,1,2,1,1,2,0,0,0.2608695652173913,16.83703729156693,10.109565650816762,7.484077399681875,5.53560725941686,3.9201792976491525,10.109565650816762,7.484077399681875,5.53560725941686,3.9201792976491525,-3.45,18.57051317766748,7.758870095140206,3.593992817553046,10.459176625902487,45.82231195148396,18.20535655940325,0.0,11.648808995999854,59.39184080022631,0.0,22.160304418626513,5.817862777835028,0.0,0.0,4.736862953800049,19.51903521063298,7.04767198267719,6.4208216229260096,31.203186471701468,76.5999166912782,11.126902983393991,16.85126421306755,19.18785085338909,4.794537184071822,4.9839785209472085,4.9839785209472085,0.0,36.39820241076966,23.259637120317212,26.203551862963952,30.66798698718437,17.466671773834882,0.0,0.0,5.559266895052008,0.0,23,0,0,0,0,0,0,5,1,1,30,5,1,17,11,4,9,7,1,1,0,0,2,1,0,0,17,10,0,0,0,1,4,0,2,1
126,5.17,"C1CCC(C1)N2C3=C(C(=N2)C4=CC5=CC=CC=C5C=C4)C(=NC=N3)N",4.343800000000003,100.18240000000004,145.05712592335183,69.62,329.4070000000001,329.1640456080001,5,2,2,1,5,0,5,25,44,0,0,5,4,1,1,2,0,0,2,1,1,0.25,13.890784198642283,8.789579716666148,6.75090282269189,5.2116040226338205,3.9375245885463226,8.789579716666148,6.75090282269189,5.2116040226338205,3.9375245885463226,-2.9499999999999997,14.397839862069473,5.5493073327639,2.2669274015316927,5.733667477162185,19.74844178534064,0.0,0.0,31.725127320852,48.791889553995816,0.0,33.06322935070757,5.817862777835028,0.0,0.0,0.0,19.74844178534064,0.0,31.725127320852,5.733667477162185,48.791889553995816,11.257379486545457,27.623712641997145,5.733667477162185,0.0,14.6497599770396,5.098681808301038,0.0,49.239845656621675,29.68045874324322,5.563451491696996,11.428065043612756,17.839110847448033,5.647177220767728,0.0,0.0,0.0,20,0,0,0,0,0,1,4,0,0,25,3,0,16,10,2,5,5,2,1,0,0,1,0,0,0,15,9,0,0,0,2,3,0,4,2
127,5.19,"C1COCCN1C2=CC3=C(C=C2)C(=O)N=CN3",0.7597,65.39570000000002,98.04120191693642,58.22,231.25500000000002,231.100776656,5,1,1,1,4,0,5,17,30,0,0,3,2,1,1,1,1,1,1,0,0,0.3333333333333333,9.348751973432337,5.646051438009752,4.036996342649814,3.0116483589230247,2.086383758596378,5.646051438009752,4.036996342649814,3.0116483589230247,2.086383758596378,-1.8799999999999997,10.285221853436983,4.177801099532741,1.8908595883217818,10.459176625902485,36.271233782745405,4.736862953800049,0.0,0.0,29.320958464221192,0.0,10.902924932081056,5.687386274683562,0.0,0.0,4.736862953800049,9.967957041894417,0.0,0.0,31.203186471701464,34.880225359273204,0.0,16.59031120676462,14.620751205597735,4.794537184071822,0.0,4.9839785209472085,0.0,0.0,18.19910120538483,18.776899086508713,30.444008935871437,0.0,0.0,0.0,5.559266895052007,0.0,12,0,0,0,0,0,0,3,1,1,17,1,1,12,5,1,7,5,1,1,0,0,1,0,0,0,11,5,0,0,0,0,3,0,2,1
128,5.19,"C1=CC(=CC(=C1)O)C2=CC3=C(C=C2)N=C(S3)N",3.251100000000001,71.1332,102.16429755786292,59.14,242.30299999999997,242.05138394,3,3,1,2,4,0,4,17,27,0,0,3,3,0,0,1,0,0,2,0,0,0.0,9.737974215908514,5.993641475994843,4.847162367655021,3.4317951711948114,2.580929653680168,5.177144895067117,3.7849353705650706,2.58446729903523,1.807476260419956,-2.0699999999999994,10.107601806402725,3.7471718356524617,1.8283045595710528,5.733667477162185,10.090505915787915,0.0,0.0,0.0,42.46456947923127,0.0,21.343523617479356,5.131558479839333,5.749511833283905,11.336785877934737,5.106527394840706,4.9839785209472085,0.0,0.0,5.733667477162185,42.46456947923127,16.876414816677897,26.68496499185943,10.84019487200289,0.0,4.9839785209472085,0.0,0.0,29.53588708331957,35.392371257240434,0.0,10.216620634085363,5.749511833283905,5.131558479839333,0.0,0.0,0.0,13,0,0,0,0,1,1,1,1,0,17,3,0,8,8,1,4,3,3,2,0,0,2,0,0,0,9,6,0,0,0,1,2,0,2,1
129,5.2,"CCNC1=NC=C(C=C1)C2=CC3=C(C=C2)N=C(S3)N",3.3723,81.42710000000002,114.86945819901467,63.83,270.361,270.093917448,4,3,3,2,5,0,5,19,33,0,0,3,3,0,0,2,0,0,1,0,0,0.14285714285714285,11.367730727905435,6.94049206959368,5.259278540896959,3.7070176057416737,2.745769119859907,6.123995488665954,4.197051543807009,2.8596897335820928,1.9723157265996951,-2.1399999999999997,11.922863157563292,4.854324283715956,2.3692400918363505,11.050456081168516,16.51271344780699,0.0,0.0,6.923737199690624,36.52867891392113,0.0,21.343523617479356,10.949421257674361,0.0,11.336785877934737,0.0,9.967957041894417,0.0,6.923737199690624,17.595212487081092,36.52867891392113,11.126902983393991,32.50282776969446,11.050456081168516,0.0,9.967957041894417,0.0,0.0,17.403152946396347,36.75265696523406,18.305051469222647,10.216620634085363,5.817862777835028,5.131558479839333,0.0,0.0,0.0,14,0,0,0,0,1,2,2,0,0,19,5,0,8,8,3,4,4,3,2,0,0,2,2,0,0,9,6,0,0,0,1,2,0,2,1
130,5.2,"CS(=O)(=O)C1=CN=CC(=C1)C2=CN3C(=NC(=N3)N)C=C2",0.7770000000000002,73.74020000000002,114.56428642521354,103.24,289.32000000000005,289.063345592,7,2,2,1,7,0,8,20,31,0,0,3,3,0,0,3,0,0,0,0,0,0.08333333333333333,11.371547718646532,7.598875577420621,6.387764742136185,3.90155938374024,2.4439019047130732,5.707464039362366,4.372029167393336,2.821994297952751,1.850525168941171,-2.4800000000000004,12.548579346949742,4.271932857984537,2.2052223872050933,5.733667477162185,34.25560291165142,9.837253136417502,0.0,0.0,41.68511539574183,0.0,16.77408020416172,5.948339280986494,0.0,0.0,8.417796984328938,19.582036743811077,0.0,4.895483475517775,11.98943666067359,36.78963192022406,11.126902983393991,21.432769638171724,5.733667477162185,4.9839785209472085,12.93319487794456,4.9839785209472085,5.098681808301038,0.0,18.19910120538483,35.973202881744626,4.895483475517775,0.0,15.484430357185229,5.948339280986494,0.0,0.0,12,0,0,0,0,1,1,4,2,0,20,4,2,8,8,2,9,7,2,1,0,0,4,0,0,1,9,6,0,0,0,1,2,0,2,1
131,5.2,"COCC1=NC=C(C=C1)C2=CC3=C(C=C2)N=C(S3)N",3.086900000000001,77.97640000000004,114.43314124491353,61.03,271.345,271.07793303600005,4,2,3,1,5,0,5,19,32,0,0,3,3,0,0,2,0,0,1,0,0,0.14285714285714285,11.275979018369299,6.680308713465808,5.268058218967223,3.7025976867375534,2.7239719556822592,5.863812132538082,4.205831221877273,2.8552698145779725,1.9505185624220471,-1.9799999999999995,12.074344256585297,4.950301922911504,2.427007520345443,5.733667477162185,17.07775458317195,11.343744918312968,0.0,5.693927994848461,36.52867891392113,0.0,21.343523617479356,5.131558479839333,0.0,11.336785877934737,4.736862953800049,9.967957041894417,0.0,6.606881964512918,12.84346501843972,42.222606908769585,11.126902983393991,26.68496499185943,10.470530430962235,4.9839785209472085,4.9839785209472085,0.0,0.0,23.469520014857956,23.762552697081826,18.870092604587605,22.51743059344674,0.0,5.131558479839333,0.0,0.0,0.0,14,0,0,0,0,1,1,2,1,0,19,5,0,8,8,3,5,4,2,1,0,0,2,2,0,0,9,6,0,0,0,1,2,0,2,1
132,5.2,"C1=CC=C(C=C1)COC2=CC=CC(=C2)C3=C4C(=NC=NC4=NN3)N",3.1811000000000007,92.30610000000003,137.88219203653497,89.71000000000001,317.35200000000003,317.12766010000007,6,3,4,2,5,0,6,24,39,0,0,4,4,0,0,2,0,0,2,0,0,0.05555555555555555,12.807848819236172,7.52790358307795,5.358228363063599,3.751232510158463,2.5699807253988967,7.52790358307795,5.358228363063599,3.751232510158463,2.5699807253988967,-3.4099999999999997,14.199378529388138,6.000303361348931,2.649876585952241,10.470530430962235,20.16532065849649,6.606881964512918,0.0,5.563451491696996,60.924623690919034,0.0,22.29078092177798,5.817862777835028,5.749511833283905,0.0,4.736862953800049,20.16532065849649,0.0,6.606881964512918,5.733667477162185,66.48807518261603,17.00689131982936,16.85126421306755,10.470530430962235,5.098681808301038,9.967957041894417,5.098681808301038,0.0,42.46456947923127,17.696185628620217,5.563451491696996,11.080152209313257,24.501576650396395,5.647177220767728,0.0,0.0,0.0,18,0,0,0,0,0,1,4,1,0,24,5,0,11,11,4,7,6,3,2,0,0,1,2,0,0,14,7,0,0,0,1,3,0,2,1
133,5.2,"CC1=CC(=CC(=C1O)C)C2=CN3C(=NC(=N3)NC(=O)C)C=C2",2.6771400000000005,83.86550000000003,126.97979374450537,79.52000000000001,296.33000000000004,296.127325752,6,2,2,2,5,1,6,22,38,0,0,3,3,0,0,2,0,0,1,0,0,0.1875,12.583854018411825,6.884416299226012,5.295788519790636,3.443196316348848,2.386817618472477,6.884416299226012,5.295788519790636,3.443196316348848,2.386817618472477,-2.89,14.06439713611295,5.142068505558545,2.5042092046584914,5.316788604006331,25.611765347056078,4.794537184071822,13.847474399381248,18.050640183084617,30.462311845459517,0.0,16.77408020416172,5.948339280986494,5.749511833283905,0.0,9.901064578912528,14.59805822286387,0.0,20.771211599071872,5.316788604006331,41.58921482885351,16.876414816677897,17.502696231105727,5.106527394840706,10.111325788078153,4.5153978936156225,4.9839785209472085,5.098681808301038,0.0,54.80329714831868,18.684032263000695,0.0,5.749511833283905,5.647177220767728,11.855519010338,0.0,0.0,16,0,0,0,0,0,1,3,2,0,22,7,1,8,8,2,8,6,2,2,0,0,5,1,1,0,7,8,0,0,0,1,2,0,2,1
135,5.2,"COCCOC1=NC=C(C=C1)C2=CC3=C(C=C2)N=C(S3)N",2.965700000000001,84.63440000000003,125.91162858881701,70.26,301.37100000000004,301.0884977200001,5,2,5,1,6,0,6,21,36,0,0,3,3,0,0,2,0,0,1,0,0,0.2,12.39133409001971,7.319554602699279,5.523206704306021,3.8593874569195425,2.7614619046188604,6.503058021771553,4.460979707216071,3.0120595847599616,1.9880085113586485,-2.1799999999999997,13.787120397976897,6.069762940282141,3.1180107559507713,10.470530430962235,30.291518512197786,4.736862953800049,0.0,0.0,36.52867891392113,0.0,21.343523617479356,5.131558479839333,5.879988336435371,11.336785877934737,9.473725907600098,9.967957041894417,0.0,0.0,26.057228947465557,36.52867891392113,17.00689131982936,26.68496499185943,15.207393384762284,0.0,9.967957041894417,0.0,0.0,17.403152946396347,23.762552697081826,24.936459673049214,16.82350259859828,6.606881964512918,5.131558479839333,5.879988336435371,0.0,0.0,15,0,0,0,0,1,1,2,2,0,21,7,0,8,8,5,7,5,2,1,0,0,2,4,0,0,9,6,0,0,0,1,2,0,2,1
136,5.2,"C1=CC(=CC=C1NS(=O)(=O)C2=CN=CC(=C2)C3=CN4C(=NC(=N4)N)C=C3)Cl",2.8277,102.89089999999999,159.24494443799915,115.27,400.8510000000001,400.0509223360001,8,3,4,2,7,0,10,27,40,0,0,4,4,0,0,3,0,0,1,0,0,0.0,15.314842214432717,9.624817056284586,7.831093547438978,5.400850478466494,3.6986860566594943,7.763689335680966,5.712255525557476,3.800580338056895,2.526716242372858,-3.17,17.254187770516836,6.5261135066042355,3.549140809619059,10.455762341614273,27.999833728140015,10.023291153407584,0.0,0.0,65.95058366958827,5.022633313741326,16.77408020416172,11.635725555670057,0.0,11.600939890232516,8.417796984328938,19.582036743811077,0.0,4.895483475517775,10.455762341614273,66.07773350781183,11.126902983393991,38.90713382007788,5.733667477162185,9.706073385399296,12.93319487794456,4.9839785209472085,5.098681808301038,11.600939890232516,42.46456947923127,40.42745328665811,0.0,4.895483475517775,5.647177220767728,5.948339280986494,10.023291153407584,0.0,17,0,1,0,0,1,2,4,2,0,27,6,2,11,11,4,10,8,3,2,0,0,4,1,0,1,13,8,0,0,0,1,3,0,2,1
137,5.2,"CC(=O)NC1=NN2C=C(C=CC2=N1)C3=CC(=CC=C3)S(=O)(=O)NCC4=CC=CC=C4",2.8332000000000006,113.19420000000001,173.18835015999986,105.46000000000001,421.48200000000014,421.120860468,8,2,6,2,6,1,9,30,49,0,0,4,4,0,0,2,0,0,2,0,0,0.09523809523809523,16.926440540745112,10.670011423243796,8.442073941797412,5.804523933786427,4.027801739115403,9.186848175649402,6.675120711025011,4.40561020525512,2.9646110221420083,-3.5599999999999987,19.743314035916825,8.052669535931955,4.368878560913194,10.038883468458419,28.923034936544312,21.36258474339198,0.0,12.487188691387619,77.82236480020858,0.0,16.77408020416172,5.948339280986494,0.0,0.0,13.212334168400758,19.32015308731596,0.0,18.363977081120975,5.316788604006331,78.49033281638779,11.126902983393991,27.52598738451331,0.0,10.111325788078153,17.655289742396647,4.9839785209472085,5.098681808301038,42.46456947923127,35.392371257240434,25.22878866891327,4.895483475517775,0.0,5.647177220767728,21.878810163745584,0.0,0.0,21,0,0,0,0,1,2,3,3,0,30,8,3,11,11,6,11,8,2,2,0,0,4,3,1,1,14,7,0,0,0,1,3,0,2,1
138,5.22,"C1CC(CNC1)CN2C3=C(C(=N2)C4=CC(=C(C=C4)Cl)O)C(=NC=N3)N",2.4341,97.43990000000001,149.38776566869896,101.88,358.8330000000001,358.13088690800004,7,4,3,3,7,0,8,25,44,1,1,4,3,1,1,2,1,1,1,0,0,0.35294117647058826,14.369596917597967,8.676166902660432,6.7740013197627755,4.927849642172551,3.46166299280521,8.298202429651205,6.3668011930221695,4.60823711391196,3.3441144414113406,-2.3800000000000003,16.108152369251922,6.4952433820846505,3.0057441339489217,11.050456081168516,37.9444819920065,6.544756405912575,5.917906046161393,12.841643245852019,24.52642128014937,5.022633313741326,22.29078092177798,5.817862777835028,5.749511833283905,11.600939890232516,5.106527394840706,25.06523038934697,5.917906046161393,19.386399651764595,18.823180288987334,29.549054593890695,17.00689131982936,28.452204103300065,16.156983476009223,0.0,14.6497599770396,5.098681808301038,0.0,17.667306958694127,43.98179624076178,12.10820789760957,10.408857528206122,23.588622680731937,5.647177220767728,0.0,0.0,0.0,17,0,1,0,0,0,1,5,1,0,25,6,0,14,8,3,8,7,4,3,0,0,3,1,0,0,12,9,0,0,0,1,3,0,2,1
139,5.22,"CC1CC2=C(C(=O)C1)SC(=N2)N3CCOCC3",1.7447,66.96150000000003,104.59913209312,42.43000000000001,252.33899999999994,252.093248752,4,0,1,0,5,0,5,17,33,1,1,3,1,1,2,1,1,1,0,0,1,0.6666666666666666,10.755659599628144,6.91044884240066,5.785795523262873,4.496061120825305,3.490798724066927,6.093952261472934,4.808274715896968,3.296581246247958,2.3967560986206506,-0.9400000000000002,11.167603668833674,4.383760210954235,2.0897171274148554,4.899909730850478,37.07050020816313,11.157684576726059,5.917906046161393,28.710171195238214,0.0,0.0,0.0,5.131558479839333,0.0,11.336785877934737,9.53140013787187,4.9839785209472085,5.917906046161393,19.765380445542643,31.203186471701468,10.57107518854976,0.0,22.25158930413901,9.636772684650527,4.794537184071822,4.9839785209472085,0.0,0.0,18.26052307762536,12.338727669087403,19.51033443475116,23.784839117575597,0.0,10.914803426204273,0.0,0.0,0.0,12,0,0,0,0,1,0,2,1,1,17,2,1,14,2,1,6,4,0,0,0,0,2,0,0,0,9,6,0,0,0,1,2,0,2,1
140,5.24,"CN1C(=O)C=C(N=C1CC2=NC3=C(N2)C=C(C=C3)F)N4CCOCC4",1.2230999999999999,91.36770000000003,142.63249564327606,76.04,343.36200000000025,343.14445303599996,7,1,3,1,6,0,8,25,43,0,0,4,3,1,1,2,1,1,1,0,0,0.35294117647058826,13.828250418628029,8.137864284798416,6.04898795378864,4.367539821192572,2.9546950474635714,8.137864284798416,6.04898795378864,4.367539821192572,2.9546950474635714,-2.7399999999999998,15.768304135800035,6.28574040508026,3.1219853245415927,10.459176625902487,45.82231195148396,18.20535655940325,5.817220841045895,11.648808995999854,29.060005457918262,0.0,11.033401435232523,10.208277825509848,0.0,0.0,9.127278001474869,19.51903521063298,7.04767198267719,6.4208216229260096,31.203186471701468,52.085302190016016,0.0,16.85126421306755,14.620751205597735,9.361636831863176,14.358372089569237,0.0,0.0,0.0,18.19910120538483,26.203551862963952,30.66798698718437,23.283892614880777,0.0,0.0,5.559266895052008,0.0,17,1,0,0,0,0,0,5,1,1,25,5,1,14,8,3,9,7,1,1,0,0,3,1,0,0,12,9,0,0,0,1,3,0,2,1
141,5.24,"CC1(CC2=C(C(=O)C1)SC(=N2)N3CCOC4=C3C=CC=N4)C",3.223700000000002,85.28450000000005,132.51093216573395,55.32000000000001,315.39799999999997,315.1041477840001,5,0,1,0,6,0,6,22,39,0,0,4,2,0,2,2,0,1,0,0,1,0.4375,13.443360171134259,8.233684304598734,7.518501925675982,5.212528218716841,4.134643692926241,7.417187723671009,6.540981118310076,4.0508606960955476,3.074775261616542,-1.9499999999999995,13.695013904508262,4.7757199797630445,2.180961250507866,9.636772684650527,28.90284035868485,6.4208216229260096,5.41499046939678,35.63390839492884,18.3295777085363,0.0,0.0,10.818944754522896,5.879988336435371,11.336785877934737,9.53140013787187,9.967957041894417,5.41499046939678,26.689117645233267,18.051548101275973,28.900652897086054,5.879988336435371,27.93897557882257,9.636772684650527,4.794537184071822,9.967957041894417,0.0,0.0,25.184260277315985,23.96854622924601,12.617665194539086,17.115831594462335,12.29426823919648,10.914803426204273,5.879988336435371,0.0,0.0,16,0,0,0,0,1,0,3,1,1,22,3,1,16,5,1,7,5,0,0,0,0,3,0,0,0,11,7,1,0,0,1,3,0,4,2
143,5.24,"CC1=CC=CC(=C1)C2=C3C(=NC=NC3=NN2)N",1.9105199999999993,66.26910000000001,97.71155260096407,80.48,225.255,225.10144535199998,5,3,1,2,4,0,5,17,28,0,0,3,3,0,0,2,0,0,1,0,0,0.08333333333333333,9.30574240163763,5.27086731013497,3.925602677609409,2.686943018220156,1.8882592319520937,5.27086731013497,3.925602677609409,2.686943018220156,1.8882592319520937,-2.4300000000000006,9.771792363117061,3.5517311978484143,1.5200147646414075,5.733667477162185,20.16532065849649,0.0,6.923737199690624,5.563451491696996,30.59278834861098,0.0,22.29078092177798,5.817862777835028,0.0,0.0,0.0,20.16532065849649,0.0,6.923737199690624,5.733667477162185,36.156239840307975,11.257379486545457,16.85126421306755,5.733667477162185,5.098681808301038,9.967957041894417,5.098681808301038,0.0,23.762552697081826,12.990104268152233,5.563451491696996,11.080152209313257,12.14518285259957,5.647177220767728,0.0,0.0,0.0,12,0,0,0,0,0,1,4,0,0,17,3,0,8,8,1,5,5,3,2,0,0,2,0,0,0,9,6,0,0,0,1,2,0,2,1
144,5.25,"CC(C)(C)C1=NC2=C(S1)CCC3=C2SC(=N3)NC(=O)N4CC[C@H]5[C@@]4(C5)C(=O)N",3.144300000000001,109.70410000000004,170.90790460575687,101.21,417.56000000000023,417.129316976,7,3,2,2,6,3,9,28,51,2,0,5,2,2,3,2,1,1,0,1,2,0.5789473684210527,17.797861554522772,11.220113607660926,10.978348986689083,8.542272887044916,6.568247639175944,9.587120445805473,8.89565646380064,5.981594940171963,4.360065623289788,-2.0,18.055555555555557,5.76,2.5185479071612775,11.050456081168516,38.889842672730396,23.05117089932062,5.917906046161393,49.19155373032642,0.0,0.0,10.571075188549761,9.926095663911155,0.0,22.673571755869474,9.589074368143644,14.867866772744895,11.651573523323577,57.408413812556034,11.861545009918906,15.578698885402527,10.571075188549761,39.743424477398385,10.633577208012664,10.111325788078153,14.76249422596624,0.0,11.336785877934737,32.107997477006606,31.601192537865433,16.836894069010654,21.27262688025099,5.538925252383345,5.131558479839333,5.907179729351506,0.0,6.031114512338072,19,0,0,0,0,2,2,3,2,0,28,9,2,16,5,2,9,7,3,2,0,0,6,1,2,1,9,8,1,1,0,3,1,0,6,3
145,5.26,"C1CC(NC1)CN2C3=C(C(=N2)C4=CC(=C(C=C4)Cl)O)C(=NC=N3)N",2.1864999999999997,92.87090000000002,143.02282355430233,101.88,344.8060000000001,344.1152368440001,7,4,3,3,7,0,8,24,41,1,1,4,3,1,1,2,1,1,1,0,0,0.3125,13.662490136411419,8.203040356198109,6.3548993410370125,4.653474016985338,3.2585711242731685,7.825075883188881,5.9476992142964065,4.3338614887247475,3.141022572879299,-2.3800000000000003,15.165506318296435,5.91902244880854,2.552832709930901,11.050456081168516,37.44156641524189,6.544756405912575,0.0,12.841643245852019,24.52642128014937,5.022633313741326,22.29078092177798,5.817862777835028,5.749511833283905,11.600939890232516,5.106527394840706,25.06523038934697,0.0,25.428240480912557,12.27842388307476,29.549054593890695,17.00689131982936,28.452204103300065,16.156983476009223,0.0,14.6497599770396,5.098681808301038,0.0,17.667306958694127,31.519133788687814,11.605292320844956,16.953613934118696,23.588622680731937,5.647177220767728,0.0,0.0,0.0,16,0,1,0,0,0,1,5,1,0,24,6,0,13,8,3,8,7,4,3,0,0,3,1,0,0,11,9,0,0,0,2,2,0,2,1
