"target_id","pAc","smiles"
"P11309",6.6899999999999995,"C[C@@H]1C[C@@H](C[C@@H]([C@@H]1N(C)C(=O)OC)N)C2=C(C=NC=C2)NC(=O)C3=NC(=C(C=C3)F)C4=C(C=CC=C4F)F"
"P11309",6.69,"C1=CC=C(C(=C1)C2=NC(=O)C3=C(N2)C4=C(O3)C=C(C=C4)O)Cl"
"P11309",6.7,"C1=CC=C(C=C1)CNC2=NC3=C(N2)C(=C(C(=C3Br)Br)Br)Br"
"P11309",6.7,"C1=CC(=C(C2=C1C=CC(=N2)C(=O)NCC3=C(C=C(C=C3)O)O)O)C(=O)O"
"P11309",6.7,"CN(C)C[C@@H]1CCN2C=C(C3=CC=CC=C32)C4=C(C5=CN(CCO1)C6=CC=CC=C65)C(=O)NC4=O"
"P11309",6.71,"C1CCN(C1)C2=C3C=CN=CC3=C4C=CC=C(C4=N2)C5=NC=NN5"
"P11309",6.72,"C1CN(CCN1)C2=CC=C(C=C2)C3=CNC4=C3C=C(C=C4)C5=CN=CC=C5"
"P11309",6.73,"C1COCCC1CNC2=NC3=C(C=NN3C=C2)C4=CC(=CC=C4)Cl"
"P11309",6.74,"C1CN(C[C@H]([C@@H]1O)N)C2=C(C=NC=C2)NC3=CC=CC4=CN=C(N=C43)C5=C(C=CC=C5F)F"
"P11309",6.75,"CN(C)C(=O)[C@@H]1CC(CCN1)OC2=CC=CC3=C2N=C(C=C3)C4=NN=C5N4C=CC=C5"
"P11309",6.75,"C1=CC(=C(C(=C1)F)C2=CNC3=C2C=C(C=C3)C4=NN=C(S4)N)F"
"P11309",6.77,"CCOC1=CC=C(C=C1)/C=C\2/C(=O)NC(=O)S2"
"P11309",6.77,"C1=CC=C2C(=C1)C3=C(N2)C4=C(C=C3)C(=CN4)C(=O)C(F)(F)F"
"P11309",6.77,"C1=CC(=C(C=C1CNC2=NC3=C(N2)C(=C(C(=C3Br)Br)Br)Br)F)F"
"P11309",6.77,"C1CN(CCC1=O)C2=NC3=C(C=NN3C=C2)C4=CC(=CC=C4)Cl"
"P11309",6.77,"C1CN(CCN1)C2=CC=C(C=C2)C3=C4C=CC(=NC4=NN3)C5=CC(=NC=C5)N"
"P11309",6.77,"C1=CC2=C(C=C1I)C(=CC3=CC(=C(C(=C3)Br)O)Br)C(N2)O"
"P11309",6.775,"CC1=CC(=C(C=C1C2=C3C4=CC(=C(C=C4C=CN3C5=C2C6=CC(=C(C=C6OC5=O)O)OC)O)OC)O)OC"
"P11309",6.78,"COC(=O)[C@@H]1C[C@@H](CN1)OC2=CC=CC3=C2N=C(C=C3)C4=NN=C5N4C=CC=C5"
"P11309",6.78,"C1CNCCC12CCN(CC2)C3=NC4=C(C=C3)N=NN4C5=CC(=CC=C5)OC(F)(F)F"
"P11309",6.785,"C1CNCCC1NC2=NC3=C(C=C2)N=NN3C4=CC(=CC=C4)OC(F)(F)F"
"P11309",6.79,"C1CS(=O)(=O)CCC1CNC2=NC3=C(C=NN3C=C2)C4=CC(=CC=C4)Cl"
"P11309",6.79,"C1=CC=C(C=C1)C2=NOC(=C2)C3=C4N=C(C=CN4N=C3)NCCN"
"P11309",6.79,"C1CCCN(CC1)C2=NC3=C(C=C2)N=NN3C4=CC=C(C=C4)O"
"P11309",6.8,"CCOC1=C(C=CC(=C1)/C=C\2/C(=O)NC(=O)S2)O"
"P11309",6.8,"CC1=CC=CC(=C1)/C=C\2/C(=O)NC(=O)S2"
"P11309",6.800000000000001,"C1CCN(C1)C2=CC=CC(=N2)C3=CNC4=C3C=C(C=C4)C5=NN=C(S5)N"
"P11309",6.81,"CN1CCC(CC1)CNC2=NC3=C(C=C2)N=NN3C4=CC(=CC=C4)OC(F)(F)F"
"P11309",6.813333333333333,"C[C@@H]1C[C@@H](C[C@@H]([C@@H]1N(C)C(=O)OC)N)C2=C(C=NC=C2)NC(=O)C3=NC(=C(C=C3)F)C4=C(C=C(C=C4F)C)F"
"P11309",6.82,"CCCOC1=CC=C(C=C1)/C=C\2/C(=O)NC(=O)S2"
"P11309",6.82,"C[C@@]12[C@](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)(C(=O)OC)O"
"P11309",6.82,"C1=CC2=NN=C(N2C=C1)C3=NC4=C(C=CC=C4OC5=CC=NC=C5)C=C3"
"P11309",6.82,"C1[C@H](N2C=C(C=C2C(=O)N1)C3=CC(=NC=C3)F)CC(=O)N[C@H](CN)C4=CC=CC=C4"
"P11309",6.82,"C1CNCCC1C(=O)NC2=C3C(=CC(=C2)Br)C=C(O3)C(=O)O"
"P11309",6.82,"C1CC(C=C(C1)C2=C(C=NC=C2)NC3=CC=CC4=CN=C(N=C43)C5=C(C=CC=C5F)F)N"
"P11309",6.82,"CN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CN(C5=CC=CC=C54)CCCN(C)C"
"P11309",6.83,"C1CS(=O)(=O)CCC1CNC2=NC3=C(C=NN3C=C2)C4=CC(=CC=C4)OC(F)(F)F"
"P11309",6.83,"C1COCCC1CNC2=NC3=C(C=NN3C=C2)C4=CC(=CC=C4)C(F)(F)F"
"P11309",6.85,"C1[C@@H](N2C=C(C=C2C(=O)N1)C3=CC(=CC=C3)F)CC(=O)N[C@@H](CC4=CC=CC=C4)CO"
"P11309",6.85,"C1=CC2=C(C=C1C3=NN=C(S3)N)C(=CN2)C4=CN=CC(=N4)N"
"P11309",6.85,"C1CN(CC1C(=O)O)CC2=NC(=O)C3=C(N2)C4=C(O3)C=CC(=C4)Br"
"P11309",6.86,"CC(C)(CN)COC1=C2C(=C(C=C1)F)C=CC(=N2)C3=NN=C4N3C=CC=C4"
"P11309",6.86,"CN1C(=C(C=N1)NC(=O)C2=NC(=CN=C2N)Cl)N3CCC[C@@H](C3)N"
"P11309",6.86,"C1CCCC(CCC1)NC2=NC3=C(N2)C(=C(C(=C3Br)Br)Br)Br"
"P11309",6.87,"C1=CC=C(C=C1)COC2=CC=CC(=C2)C3=C4N=C(C=CN4N=C3)NCCN"
"P11309",6.88,"CCC(=C1C2=C(C=CC(=C2)Cl)NC1=O)C3=CC=C(O3)C4=CC(=CC=C4)C(=O)N5CCCN(CC5)C"
"P11309",6.88,"CSC1=NC=C2CCC3=C(C2=N1)N(C=C3C(=O)N)CCO"
"P11309",6.88,"C1C[C@H](NC1)COC2=CC=CC3=C2N=C(C=C3)C4=NN=C5N4C=CC=C5"
"P11309",6.88,"C1C[C@@H](CN(C1)C2=NC3=C(C=NN3C=C2)C4=CC(=CC=C4)OC(F)(F)F)N"
"P11309",6.88,"C1CNCCC1CNC2=NC3=C(C=C2)N=NN3C4=CC(=NC=C4)C(F)(F)F"
"P11309",6.88,"C1C(N2C=C(C=C2C(=O)N1)C3=C(C=CC(=C3)Cl)F)CC(=O)NCC4=CC=CO4"
"P11309",6.89,"C1=CC(=CC(=C1)F)/C=C\2/C(=O)NC(=O)S2"
"P11309",6.89,"CO[C@H]1C[C@@H](CN(C1)C2=C(C=NC=C2)NC(=O)C3=CSC(=N3)C4=C(C=CC=C4F)F)N"
"P11309",6.89,"C1=C(C(=O)NC(=O)N1)NC2=NC3=C(N2)C(=C(C(=C3Br)Br)Br)Br"
"P11309",6.9,"C1CNCCC1CNC2=NN3C(=NC=C3C4=CC(=CC=C4)OC(F)(F)F)C=C2"
"P11309",6.9,"CCN1C2=C(C(=C(C(=C2Br)Br)Br)Br)N=C1N3CCN(CC3)CCCN4CCOCC4"
"P11309",6.9,"C1C(N2C=C(C=C2C(=O)N1)C3=CC(=C(C=C3)F)F)CC(=O)NCC4=CC=CO4"
"P11309",6.9,"C1CCN(CC1)C2=NC(=CN=C2)C3=NNC4=C3C=C(C=C4)C5=C(C=CC=C5F)F"
"P11309",6.9,"C1C2CN(CC2CN1)C3=NC4=C(C=C3)N=NN4C5=CC(=CC=C5)OC(F)(F)F"
"P11309",6.909999999999999,"C[C@@H]1C[C@@H](C[C@@H]([C@@H]1N2C=NC=N2)N)C3=C(C=NC=C3)NC(=O)C4=NC(=C(C=C4)F)C5=C(C=CC=C5F)F"
"P11309",6.91,"C1CCC(CC1)CNC(=O)CC2CNC(=O)C3=CC(=CN23)C4=CC=CC=C4F"
"P11309",6.92,"C1CC1CNC2=NN3C(=NC=C3C4=CC=C(C=C4)C(=O)O)C=C2"
"P11309",6.92,"COC1=CC2=C(C=C1)C3=C4C=NNC4=CC(=C3N=C2)[N+](=O)[O-]"
"P11309",6.93,"CCCCCNC1CCCCC1NC2=NC3=C(N2)C(=C(C(=C3Br)Br)Br)Br"
"P11309",6.93,"C1CCN(CC1)CCN2CCN(CC2)C3=NC4=C(N3)C(=C(C(=C4Br)Br)Br)Br"
"P11309",6.94,"COCCNC(=O)C1=CC=CC2=C3C=NC=CC3=C(N=C21)NC4=CC(=CC=C4)Cl"
"P11309",6.95,"C1CS(=O)(=O)CCC1CNC2=NC3=C(C=NN3C=C2)C4=CC(=CC=C4)C(F)(F)F"
"P11309",6.96,"C1CN(CCN1CCNC2=NC3=C(N2)C(=C(C(=C3Br)Br)Br)Br)C4=NC=CC=N4"
"P11309",6.96,"C1CN(CCN1)C2=CC=C(C=C2)C3=C4C=CC(=NC4=NN3)C5=C6C=CNC6=CC=C5"
"P11309",6.96,"C1CCC(CC1)NC2=CC=CC(=N2)C3=CNC4=C3C=C(C=C4)C5=NN=C(S5)N"
"P11309",6.97,"C1CC1NC(=O)C2=CC=CC3=C4C=NC=CC4=C(N=C32)NC5=CC(=CC=C5)Cl"
"P11309",6.97,"C1COCCN1CCNC2=NC3=C(N2)C(=C(C(=C3Br)Br)Br)Br"
"P11309",6.97,"C1CNCC12CCN(CC2)C3=NC4=C(C=C3)N=NN4C5=CC(=CC=C5)OC(F)(F)F"
"P11309",6.97,"C1=CC(=CC(=C1)CNC2=NC3=C(N2)C(=C(C(=C3Br)Br)Br)Br)CN"
"P11309",6.97,"C1CN(CCN1)C2=NC3=C(N2CC4=CC=CC=C4)C(=C(C(=C3Br)Br)Br)Br"
"P11309",6.98,"C1=CC=C2C(=C1)C3=C(N2CCCCN=[N+]=[N-])C4=C(C=C3)C(=CN4)C=O"
"P11309",6.98,"C1C[C@@H](NC1)C2=NC(=O)C3=C(N2)C4=C(O3)C=CC(=C4)Br"
"P11309",6.99,"COC1=CC2=C(C=C1)OC3=C2NC(=NC3=O)[C@@H]4C[C@H](CN4)F"
"P11309",6.99,"C1CNCCN(C1)CC2=C(C=CC3=C2O/C(=C\C4=CNC5=CC=CC=C54)/C3=O)O"
"P11309",6.995000000000001,"C1=CC=C2C(=C1)C3=C(N2)C4=C(C=C3)C(=CN4)C=O"
"P11309",7.0,"C1=CC(=CC(=C1)Cl)NC2=C3C=CN=CC3=C4C=CC=C(C4=N2)C(=O)N"
"P11309",7.0,"CC1=CC2=C(C=C1)OC3=C2NC(=NC3=O)C4=CC=CC=C4Cl"
"P11309",7.02,"CC1(CC(CC(N1)(C)C)NC2=CC=CC3=C2N=C(C=C3)C4=NN=C5N4C=CC=C5)C"
"P11309",7.02,"C1CCCN(CC1)C2=NN3C(=NN=C3C4=CC=C(C=C4)F)C=C2"
"P11309",7.02,"CC(C)NC1=CC=CC(=N1)C2=CNC3=C2C=C(C=C3)C4=NN=C(S4)N"
"P11309",7.03,"C1CN(CCN1CCCO)C2=NC3=C(N2)C(=C(C(=C3Br)Br)Br)Br"
"P11309",7.03,"C1C[C@@H](CN(C1)C2=NC3=C(C=NN3C=C2)C4=CC(=CC=C4)Cl)N"
"P11309",7.03,"C1CCC(CC1)CNC(=O)CC2CNC(=O)C3=CC(=CN23)C4=CC(=C(C=C4)F)F"
"P11309",7.04,"C1=CC(=CC=C1C2=C3C=C(C=CC3=NO2)C4=NC(=NC=C4)N)Cl"
"P11309",7.04,"COC1=C(C2=C(C=C1)C(=O)/C(=C/C3=CNC4=C3C=CN=C4)/O2)CN5CCNCC5"
"P11309",7.04,"C1=CC(=CC=C1C2=C3C=C(C=CC3=NO2)C4=CN=CC(=N4)N)C(F)(F)F"
"P11309",7.04,"C1=CC2=C(C(=C1)C3=NC=NN3)N=C(C4=C2SC=C4)NC5=CC=NC=C5"
"P11309",7.045,"C[NH+]1CCCN(CC1)C2=NC(=CN=C2)C3=CC(=CC=C3)/C=C/C(=O)[O-]"
"P11309",7.05,"CC(=O)NC1=NC(=CS1)C(=O)NC2=CC=CC=C2N3CCCCC3"
"P11309",7.056000000000001,"C1=CC(=CC(=C1)C(F)(F)F)/C=C\2/C(=O)NC(=O)S2"
"P11309",7.06,"CNC1CCN(CC1)C2=NC3=C(C=C2)N=NN3C4=CC(=CC=C4)OC(F)(F)F"
"P11309",7.06,"CC1=C(C2=C(N1CCO)C3=NC(=NC=C3C=C2)SC)C(=O)N"
"P11309",7.06,"C1[C@@H](N2C=C(C=C2C(=O)N1)C3=CC(=CC=C3)F)CC(=O)N[C@H](CO)C4=CC=CC=C4"
"P11309",7.07,"CN(CC1=CC=CC=C1)C2=NC3=C(N2)C(=C(C(=C3Br)Br)Br)Br"
"P11309",7.07,"C1CCC(C1)OC2=CC=CC(=N2)C3=CNC4=C3C=C(C=C4)C5=NN=C(S5)N"
"P11309",7.07,"C1CNCCC12CC(C2)CNC3=NC4=C(C=C3)N=NN4C5=CC=CC(=C5)C(F)(F)F"
"P11309",7.09,"C1=CC=C2C=C(C=CC2=C1)C3=C4N=C(C=CN4N=C3)NCC5=CN=CC=C5"
"P11309",7.095000000000001,"C1CNCCC12CC(C2)NC3=NC4=C(C=C3)N=NN4C5=CC(=CC=C5)OC(F)(F)F"
"P11309",7.1,"C1=CC=C2C(=C1)N/C(=C(/C#N)\C3=NC(=NC=C3)NCCC4=CN=CC=C4)/S2"
"P11309",7.1,"CC(C)N1CCC(CC1)CNC2=NN3C(=NC=C3C4=CC(=CC=C4)OC(F)(F)F)C=C2"
"P11309",7.109999999999999,"C1=CC(=CC(=C1)Cl)NC2=C3C=CN=CC3=C4C=CC(=CC4=N2)C(=O)O"
"P11309",7.11,"COC1=CC2=C(C=C1)OC3=C2NC(=NC3=O)[C@@H]4CCCN4"
"P11309",7.11,"CN1CCN(CC1)CC2=NC(=O)C3=C(N2)C4=C(O3)C=CC(=C4)Cl"
"P11309",7.11,"CC(C)N1CCC(CC1)CNC2=NC3=C(C=C2)N=NN3C4=CC(=CC=C4)OC(F)(F)F"
"P11309",7.11,"CO[C@H]1CCN(C1)CC2=NC(=O)C3=C(N2)C4=C(O3)C=CC(=C4)Br"
"P11309",7.113333333333332,"CC(=O)C1=CC=CC(=C1)C2=CN=C3N2N=C(C=C3)NCC4CC4"
"P11309",7.12,"CN(C)CCN(CC1=CC=CC=C1)C2=NC3=C(N2CC4=CC=CC=C4)C(=C(C(=C3Br)Br)Br)Br"
"P11309",7.12,"CN(C)CCCCN1C2=CC=CC=C2C3=C1C4=C(C=C3)C(=CN4)C=O"
"P11309",7.129999999999999,"C[C@@H]1C[C@@H](C[C@@H]([C@@H]1O)N)C2=C(C=NC=C2)NC(=O)C3=NC(=C(C=C3)F)C4=C(C=CC=C4F)F"
"P11309",7.13,"C1=CC(=CC(=C1)F)NC2=C3C=CN=CC3=C4C=CC=C(C4=N2)C5=NC=NN5"
"P11309",7.13,"CSC1=NC=C2CCC3=C(C2=N1)N(C=C3C(=O)N)C4CCNCC4"
"P11309",7.13,"C1CCN(C1)CCNC(=O)C2=CC=CC(=C2)C3=CC=C(O3)/C=C/4\C5=C(C=CC(=C5)F)NC4=O.Cl"
"P11309",7.135,"C1CNCCC12CC(C2)NC3=NC4=C(C=C3)N=NN4C5=CC=CC(=C5)C(F)(F)F"
"P11309",7.14,"C1[C@H](CN[C@@H]1C2=NC(=O)C3=C(N2)C4=C(O3)C=CC(=C4)Br)O"
"P11309",7.14,"C1CCC(CC1)CNC(=O)CC2CNC(=O)C3=CC(=CN23)C4=CC(=CC=C4)F"
"P11309",7.14,"CC(C1=NC(=O)C2=C(N1)C3=C(O2)C=CC(=C3)Br)N"
"P11309",7.14,"C1=CC(=CC(=C1)OC(C(F)F)(F)F)/C=C\2/C(=O)NC(=O)S2"
"P11309",7.15,"C1CC(CNC1)COC2=C3C(=CC(=C2)Br)C=C(O3)C(=O)O"
"P11309",7.15,"C1CCC2C(C1)N=CN2C3=NC4=C(N3)C(=C(C(=C4Br)Br)Br)Br"
"P11309",7.15,"C1=CC=C2C(=C1)C=NC3=C(C=C4C(=C23)C=NN4)[N+](=O)[O-]"
"P11309",7.15,"C1=CC=NC(=C1)CCNC2=NC3=C(N2)C(=C(C(=C3Br)Br)Br)Br"
"P11309",7.15,"CN(C(=O)[C@@H]1CC(CCN1)OC2=CC=CC3=C2N=C(C=C3)C4=NN=C5N4C=CC=C5)OC"
"P11309",7.16,"C1=CC=C(C(=C1)CN)CNC2=NC3=C(N2)C(=C(C(=C3Br)Br)Br)Br"
"P11309",7.16,"C1=CC=C(C(=C1)NC2=NC3=C(C=CC=C3C(=O)O)C4=C2C=CS4)Cl"
"P11309",7.16,"C1[C@@H](CN(C[C@H]1O)C2=C(C=NC=C2)NC(=O)C3=CSC(=N3)C4=C(C=CC=C4F)F)N"
"P11309",7.16,"C1=CC(=CC=C1CNC2=NC3=C(C=C2)N=NN3C4=CC=C(C=C4)O)F"
"P11309",7.17,"C1=CC(=CC(=C1)OC(F)(F)F)/C=C\2/C(=O)NC(=O)S2"
"P11309",7.17,"C1CNCCC12CCN(C2)C3=NC4=C(C=C3)N=NN4C5=CC(=CC=C5)OC(F)(F)F"
"P11309",7.17,"CN1CCCN(CC1)C(=O)C2=NC(=CN=C2)C3=CC=C(O3)/C=C/4\C5=C(C=CC(=C5)Cl)NC4=O"
"P11309",7.17,"CCN1CCCC1CNC2=NC3=C(N2)C(=C(C(=C3Br)Br)Br)Br"
"P11309",7.17,"C1=CC=C(C=C1)NC2=NC3=C(N2)C(=C(C(=C3Br)Br)Br)Br"
"P11309",7.18,"C1=CC(=CC=C1N)NC2=NC3=C(N2)C(=C(C(=C3Br)Br)Br)Br"
"P11309",7.18,"CN(C)CCCN(CC1=CC=CC=C1)C2=NC3=C(N2)C(=C(C(=C3Br)Br)Br)Br"
"P11309",7.18,"CCC1=CC=CC2=C1NC3=C2C=CC4=C3NC=C4C=O"
"P11309",7.1899999999999995,"CCOC1=NC(=CN=C1)C2=CNC3=C2C=C(C=C3)C4=NN=C(S4)N"
"P11309",7.19,"C1CNCCC1CNC2=NC3=C(N2)C(=C(C(=C3Br)Br)Br)Br"
"P11309",7.19,"C1=CC=C(C=C1)C2=NN=C3N2N=C(C=C3)NCCC4=CC=C(C=C4)S(=O)(=O)N"
"P11309",7.19,"C1=CC2=C(C(=C1)C3=NC=NN3)N=C(C4=C2SC=C4)NC5=C(C=C(C=C5)OC(F)(F)F)Cl"
"P11309",7.19,"CCN1C2=C(C(=C(C(=C2Br)Br)Br)Br)N=C1N3CCN(CC3)CCN4CCNCC4"
"P11309",7.19,"C1[C@H](CN[C@@H]1C2=NC(=O)C3=C(N2)C4=C(O3)C=CC(=C4)Cl)F"
"P11309",7.199999999999999,"C[C@@H]1C[C@@H](C[C@@H]([C@@H]1N=[N+]=[N-])N)C2=C(C=NC=C2)NC(=O)C3=NC(=C(C=C3)F)C4=C(C=CC=C4F)F"
"P11309",7.2,"CN(C)CCN(CC1=CC=CC=C1)C2=NC3=C(N2)C(=C(C(=C3Br)Br)Br)Br"
"P11309",7.2,"C1=CC2=NN=C(N2C=C1)C3=NC4=C(C=CC=C4OCC5=CN=CC=C5)C=C3"
"P11309",7.21,"CC1=NC=CN1CC2CCCN(C2)C3=NC4=C(N3)C(=C(C(=C4Br)Br)Br)Br"
"P11309",7.21,"COC1=CC2=C(C=C1)OC3=C2NC(=NC3=O)C4=CC=CC=C4Cl"
"P11309",7.21,"CN(C)C1CCN(C1)C2=CC=CC=C2/C=C\3/C(=O)NC(=O)S3"
"P11309",7.213333333333333,"C[C@@H]1C[C@@H](C[C@@H](C12OCCO2)N)C3=C(C=NC=C3)NC(=O)C4=NC(=C(C=C4)F)C5=C(C=CC=C5F)F"
"P11309",7.22,"C1CNCCC1COC2=C3C(=CC(=C2)Br)C=C(O3)C(=O)O"
"P11309",7.22,"CN1C2=C(C=CC(=C2Cl)Cl)C3=C1C(=O)NC4(C3C#N)CCNCC4"
"P11309",7.22,"C[C@@H]1C[C@@H](C[C@@H]([C@@H]1OCCC#N)N)C2=C(C=NC=C2)NC(=O)C3=C(SC(=N3)C4=C(C=CC=C4F)F)N"
"P11309",7.22,"CC1=CC=C(C=C1)/C=C\2/C(=O)NC(=O)S2"
"P11309",7.22,"C[C@H]1C[C@H](C[C@H]([C@@H]1OCCC(=O)O)N)C2=C(C=NC=C2)NC(=O)C3=NC(=C(C=C3)F)C4=C(C=CC=C4F)F"
"P11309",7.24,"C1CNCCC1C2CCN(CC2)C3=NC4=C(N3)C(=C(C(=C4Br)Br)Br)Br"
"P11309",7.24,"C1COCCC1NC2=NN3C(=NC=C3C4=CC(=CC=C4)OC(F)(F)F)C=C2"
"P11309",7.24,"CC(=C1C2=C(C=CC(=C2)Cl)NC1=O)C3=CC=C(O3)C4=CC(=CC=C4)C(=O)N5CCCN(CC5)C"
"P11309",7.24,"C1CCC(CC1)C2=NC(=CS2)C(=O)NC3=C(C=CN=C3)N4CCC[C@@H](C4)N"
"P11309",7.24,"C1CCN(C1)CCNC2=NC3=C(N2)C(=C(C(=C3Br)Br)Br)Br"
"P11309",7.25,"CCO[C@@H]1C[C@@H](CN(C1)C2=C(C=NC=C2)NC(=O)C3=CSC(=N3)C4=C(C=CC=C4F)F)N"
"P11309",7.25,"C1C[C@@H](CN(C1)C2=C(C=NC=C2)NC3=CC=CC4=CN=C(N=C43)C5=CC(=CC=C5)C6=NC=CS6)N"
"P11309",7.26,"CNC(=O)C1=CC=CC2=C3C=NC=CC3=C(N=C21)NC4=CC(=CC=C4)Cl"
"P11309",7.26,"C1CNCC(C1OC2=CC=CC3=C2N=C(C=C3)C4=NN=C5N4C=C(C=C5)F)F"
"P11309",7.26,"COC1=C(C=C(C=C1)C2=C3C4=CC(=C(C=C4C=CN3C5=C2C6=CC(=C(C=C6OC5=O)O)OC)O)OC)O"
"P11309",7.26,"C1CNCCC1CC(=O)NC2=C3C(=CC(=C2)Br)C=C(O3)C(=O)O"
"P11309",7.265000000000001,"C1CNCCC12CC(C2)CNC3=NC4=C(C=C3)N=NN4C5=CC(=CC=C5)OC(F)(F)F"
"P11309",7.27,"C[C@H]1C[C@H](C[C@H]([C@@H]1NS(=O)(=O)C)N)C2=C(C=NC=C2)NC(=O)C3=NC(=C(C=C3)F)C4=C(C=CC=C4F)F"
"P11309",7.27,"C1=CC=C2C(=C1)/C(=C/C3=C(NN=C3)C4=CC=CC=C4[N+](=O)[O-])/C(=O)N2"
"P11309",7.279999999999999,"C[C@H]1C[C@H](C[C@H]([C@H]1S(=O)(=O)C)N)C2=C(C=NC=C2)NC(=O)C3=NC(=NC=C3)C4=C(C=CC=C4F)F"
"P11309",7.28,"C1[C@H](CN(C[C@H]1N)C2=C(C=NC=C2)NC3=CC=CC4=CN=C(N=C43)C5=C(C=CC=C5F)F)CF"
"P11309",7.28,"COC1=C(C2=C(C=C1)C(=O)/C(=C/C3=CNC4=C3C=NC=C4)/O2)CN5CCNCC5"
"P11309",7.28,"C1=CC2=C3C=NC=CC3=C(N=C2C(=C1)C4=NC=NN4)NCCO"
"P11309",7.29,"C1CCN(CC1)CCCNC2=NC3=C(N2)C(=C(C(=C3Br)Br)Br)Br"
"P11309",7.29,"CN(C)CCN1CCC(C1)CNC2=NC3=C(N2)C(=C(C(=C3Br)Br)Br)Br"
"P11309",7.29,"C1CNCCC1CCOC2=C3C(=CC(=C2)Br)C=C(O3)C(=O)O"
"P11309",7.29,"C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO.Cl.Cl"
"P11309",7.3,"CN1CCCN(CC1)C2=CC=CC(=N2)C3=CC(=CC=C3)/C=C/C(=O)O"
"P11309",7.3,"C1=CC=C(C=C1)C2=C(C(=O)NC(=C2)C3=CC=CC=C3O)C#N"
"P11309",7.3,"CN1CCN(CC1)C2=NC3=CC=CC=C3C(=N2)C4=C(C(=O)NC4=O)C5=CNC6=CC=CC=C65"
"P11309",7.3,"C1COCCC1NC2=NN3C(=NC=C3C4=CC(=CC=C4)Cl)C=C2"
"P11309",7.3,"C1=CC=C(C=C1)C2=C(C(=O)NC(=C2)C3=C(C=CC(=C3)Br)O)C#N"
"P11309",7.300000000000001,"C1CNCCC1CNC2=C(C=C3C(=N2)N(N=N3)C4=CC(=CC=C4)OC(F)(F)F)Cl"
"P11309",7.31,"CCOC1=CC=CC(=N1)C2=CNC3=C2C=C(C=C3)C4=NN=C(S4)N"
"P11309",7.31,"C1=C(C(=CC(=C1F)F)NC2=NC3=C(N2)C(=C(C(=C3Br)Br)Br)Br)N"
"P11309",7.31,"CC1=C(C=CC=C1NC2=NC3=C(N2)C(=C(C(=C3Br)Br)Br)Br)C4=NN=CN4C"
"P11309",7.31,"C1CNC[C@H]1OC2=C(C=NC=C2)NC3=C4C(=CC=C3)SC(=N4)C5=C(C=CC=C5F)F"
"P11309",7.3100000000000005,"C1COCCN1C2=CC=CC(=N2)C3=CNC4=C3C=C(C=C4)C5=NN=C(S5)N"
"P11309",7.32,"CN1CCC(CC1)N(C)CC(C2=CC=CC=C2)NC3=NC4=C(N3)C(=C(C(=C4Br)Br)Br)Br"
"P11309",7.32,"CN(C)CCCN1C=C(C2=CC=CC=C21)C3=C(C(=O)NC3=O)C4=CNC5=CC=CC=C54"
"P11309",7.33,"C1=CC=NC(=C1)NC2=NC3=C(N2)C(=C(C(=C3Br)Br)Br)Br"
"P11309",7.34,"C1=CC=C2C(=C1)C3=C(N2CCCCC#N)C4=C(C=C3)C(=CN4)C=O"
"P11309",7.34,"CN1CCN(CC1)C2CCN(CC2)C3=NC4=C(N3)C(=C(C(=C4Br)Br)Br)Br"
"P11309",7.34,"C1[C@H](CN[C@@H]1C2=NC(=O)C3=C(N2)C4=C(O3)C=CC(=C4)Br)F"
"P11309",7.34,"C1COCCN1CCCNC2=NC3=C(N2)C(=C(C(=C3Br)Br)Br)Br"
"P11309",7.34,"CNCCCN(CC1=CC=CC=C1)C2=NC3=C(N2)C(=C(C(=C3Br)Br)Br)Br"
"P11309",7.35,"C1=CC2=C3C=NC=CC3=C(N=C2C(=C1)C4=NC=NN4)NC5=C(C=C(C=C5)OC(F)(F)F)Cl"
"P11309",7.35,"CCOC1=NC(=CN=C1)C2=CC3=C(C=C2)NC=C3C4=NC(=NC=C4)N"
"P11309",7.35,"C1CCN(C1)CCNC(=O)C2=CC=CC(=C2)C3=CC=C(O3)/C=C/4\C5=C(C(=CC=C5)Cl)NC4=O"
"P11309",7.35,"CN1CCC(CC1)CNC2=NC3=C(C=NN3C=C2)C4=CC(=CC=C4)OC(F)(F)F"
"P11309",7.355,"C1CCC(C1)OC2=NC(=CN=C2)C3=CNC4=C3C=C(C=C4)C5=NN=C(S5)N"
"P11309",7.36,"CN(C)CC(CNC1=NC2=C(N1)C(=C(C(=C2Br)Br)Br)Br)C(C3=CC=CC=C3)O"
"P11309",7.36,"C1CN(CCC1O)C2=NC(=CN=C2)C3=NNC4=C3C=C(C=C4)C5=C(C=CC=C5F)F"
"P11309",7.37,"C1CCN(C1)CCNC(=O)C2=CC=CC(=C2)C3=CC=C(O3)/C=C/4\C5=CC=CC=C5NC4=O"
"P11309",7.37,"C1COCCN1C2=CC(=O)C3=C(O2)C(=CS3)C4=CC5=C(C=C4)OCCO5"
